instance,temperature,lastRepairYear,manufactureYear
2064,-84.8,2017,2011
2066,-85.2,2017,2011
2068,-84.6,2017,2011
2070,-84.8,2017,2011
2072,-85.3,2017,2011
2074,-85.1,2017,2011
2076,-85.0,2017,2011
2078,-85.1,2017,2011
2080,-85.2,2017,2011
2082,-85.0,2017,2011
2084,-85.1,2017,2011
2086,-85.0,2017,2011
2088,-84.9,2017,2011
2090,-85.0,2017,2011
2092,-84.9,2017,2011
2094,-85.2,2017,2011
2096,-84.7,2017,2011
2098,-85.0,2017,2011
2100,-85.1,2017,2011
2102,-85.3,2017,2011
2104,-85.3,2017,2011
2106,-84.3,2017,2011
2108,-85.0,2017,2011
2110,-85.0,2017,2011
2112,-85.6,2017,2011
2114,-85.1,2017,2011
2116,-84.9,2017,2011
2118,-85.0,2017,2011
2120,-85.3,2017,2011
2122,-85.3,2017,2011
2124,-84.7,2017,2011
2126,-84.8,2017,2011
2128,-84.7,2017,2011
2130,-84.8,2017,2011
2132,-84.8,2017,2011
2134,-85.2,2017,2011
2136,-85.0,2017,2011
2138,-84.7,2017,2011
2140,-84.8,2017,2011
2142,-85.0,2017,2011
2144,-85.3,2017,2011
2146,-85.1,2017,2011
2148,-85.2,2017,2011
2150,-85.2,2017,2011
2152,-85.1,2017,2011
2154,-84.8,2017,2011
2156,-84.8,2017,2011
2158,-84.8,2017,2011
2160,-84.7,2017,2011
2162,-85.2,2017,2011
2164,-84.7,2017,2011
2166,-85.3,2017,2011
2168,-84.9,2017,2011
2170,-84.6,2017,2011
2172,-85.1,2017,2011
2174,-85.0,2017,2011
2176,-85.0,2017,2011
2178,-85.0,2017,2011
2180,-85.2,2017,2011
2182,-84.9,2017,2011
2184,-85.0,2017,2011
2186,-84.8,2017,2011
2188,-85.3,2017,2011
2190,-85.0,2017,2011
2192,-85.0,2017,2011
2194,-85.5,2017,2011
2196,-85.1,2017,2011
2198,-85.1,2017,2011
2200,-85.1,2017,2011
2202,-84.9,2017,2011
2204,-85.0,2017,2011
2206,-84.9,2017,2011
2208,-85.0,2017,2011
2210,-84.7,2017,2011
2212,-85.2,2017,2011
2214,-85.1,2017,2011
2216,-84.8,2017,2011
2218,-85.1,2017,2011
2220,-84.8,2017,2011
2222,-85.0,2017,2011
2224,-84.9,2017,2011
2226,-85.1,2017,2011
2228,-84.8,2017,2011
2230,-85.0,2017,2011
2232,-84.8,2017,2011
2234,-85.3,2017,2011
2236,-85.1,2017,2011
2238,-84.9,2017,2011
2240,-84.8,2017,2011
2242,-84.7,2017,2011
2244,-85.0,2017,2011
2246,-84.7,2017,2011
2248,-85.1,2017,2011
2250,-84.9,2017,2011
2252,-85.3,2017,2011
2254,-84.7,2017,2011
2256,-84.9,2017,2011
2258,-85.1,2017,2011
2260,-85.4,2017,2011
2262,-85.2,2017,2011
2264,-84.9,2017,2011
2266,-85.0,2017,2011
2268,-84.8,2017,2011
2270,-84.8,2017,2011
2272,-84.5,2017,2011
2274,-85.1,2017,2011
2276,-84.7,2017,2011
2278,-85.2,2017,2011
2280,-85.0,2017,2011
2282,-84.9,2017,2011
2284,-85.1,2017,2011
2286,-84.6,2017,2011
2288,-84.5,2017,2011
2290,-84.8,2017,2011
2292,-84.9,2017,2011
2294,-85.1,2017,2011
2296,-85.0,2017,2011
2298,-84.8,2017,2011
2300,-85.1,2017,2011
2302,-84.8,2017,2011
2304,-84.9,2017,2011
2306,-84.7,2017,2011
2308,-84.9,2017,2011
2310,-84.9,2017,2011
2312,-84.7,2017,2011
2314,-85.0,2017,2011
2316,-84.7,2017,2011
2318,-85.1,2017,2011
2320,-85.0,2017,2011
2322,-84.7,2017,2011
2324,-85.1,2017,2011
2326,-84.8,2017,2011
2328,-85.4,2017,2011
2330,-84.9,2017,2011
2332,-84.9,2017,2011
2334,-85.0,2017,2011
2336,-84.7,2017,2011
2338,-85.0,2017,2011
2340,-84.8,2017,2011
2342,-85.4,2017,2011
2344,-85.2,2017,2011
2346,-85.0,2017,2011
2348,-85.1,2017,2011
2350,-85.1,2017,2011
2352,-84.8,2017,2011
2354,-85.1,2017,2011
2356,-84.7,2017,2011
2358,-85.0,2017,2011
2360,-85.0,2017,2011
2362,-85.3,2017,2011
2364,-85.0,2017,2011
2366,-84.9,2017,2011
2368,-84.6,2017,2011
2370,-85.0,2017,2011
2372,-84.7,2017,2011
2374,-84.9,2017,2011
2376,-85.1,2017,2011
2378,-84.8,2017,2011
2380,-85.0,2017,2011
2382,-84.8,2017,2011
2384,-84.9,2017,2011
2386,-84.8,2017,2011
2388,-84.7,2017,2011
2390,-85.0,2017,2011
2392,-85.1,2017,2011
2394,-85.3,2017,2011
2396,-85.0,2017,2011
2398,-84.9,2017,2011
2400,-84.7,2017,2011
2402,-84.8,2017,2011
2404,-85.0,2017,2011
2406,-84.9,2017,2011
2408,-84.8,2017,2011
2410,-84.9,2017,2011
2412,-85.1,2017,2011
2414,-85.0,2017,2011
2416,-85.3,2017,2011
2418,-85.1,2017,2011
2420,-85.3,2017,2011
2422,-84.9,2017,2011
2424,-85.5,2017,2011
2426,-85.1,2017,2011
2428,-84.7,2017,2011
2430,-85.0,2017,2011
2432,-85.0,2017,2011
2434,-84.8,2017,2011
2436,-85.2,2017,2011
2438,-85.1,2017,2011
2440,-84.9,2017,2011
2442,-85.1,2017,2011
2444,-85.1,2017,2011
2446,-85.1,2017,2011
2448,-84.7,2017,2011
2450,-84.7,2017,2011
2452,-85.1,2017,2011
2454,-85.2,2017,2011
2456,-84.9,2017,2011
2458,-85.0,2017,2011
2460,-85.1,2017,2011
2462,-85.1,2017,2011
2464,-84.4,2017,2011
2466,-85.3,2017,2011
2468,-85.0,2017,2011
2470,-85.1,2017,2011
2472,-84.9,2017,2011
2474,-85.2,2017,2011
2476,-84.7,2017,2011
2478,-85.0,2017,2011
2480,-85.3,2017,2011
2482,-84.9,2017,2011
2484,-84.9,2017,2011
2486,-85.0,2017,2011
2488,-85.1,2017,2011
2490,-85.3,2017,2011
2492,-84.9,2017,2011
2494,-85.0,2017,2011
2496,-84.7,2017,2011
2498,-85.0,2017,2011
2500,-85.0,2017,2011
2502,-85.0,2017,2011
2504,-85.0,2017,2011
2506,-84.7,2017,2011
2508,-85.3,2017,2011
2510,-85.2,2017,2011
2512,-85.0,2017,2011
2514,-84.8,2017,2011
2516,-85.0,2017,2011
2518,-85.1,2017,2011
2520,-85.0,2017,2011
2522,-85.1,2017,2011
2524,-84.8,2017,2011
2526,-84.9,2017,2011
2528,-85.1,2017,2011
2530,-84.9,2017,2011
2532,-85.3,2017,2011
2534,-85.0,2017,2011
2536,-84.9,2017,2011
2538,-85.1,2017,2011
2540,-85.3,2017,2011
2542,-85.1,2017,2011
2544,-84.9,2017,2011
2546,-85.1,2017,2011
2548,-85.2,2017,2011
2550,-85.4,2017,2011
2552,-85.0,2017,2011
2554,-85.1,2017,2011
2556,-85.3,2017,2011
2558,-85.2,2017,2011
2560,-85.0,2017,2011
2562,-85.1,2017,2011
2564,-84.7,2017,2011
2566,-84.8,2017,2011
2568,-85.1,2017,2011
2570,-84.9,2017,2011
2572,-85.2,2017,2011
2574,-84.9,2017,2011
2576,-85.1,2017,2011
2578,-85.0,2017,2011
2580,-84.9,2017,2011
2582,-84.9,2017,2011
2584,-85.4,2017,2011
2586,-85.1,2017,2011
2588,-85.0,2017,2011
2590,-84.9,2017,2011
2592,-85.2,2017,2011
2594,-84.9,2017,2011
2596,-85.0,2017,2011
2598,-84.8,2017,2011
2600,-84.9,2017,2011
2602,-85.0,2017,2011
2604,-85.1,2017,2011
2606,-84.9,2017,2011
2608,-85.5,2017,2011
2610,-84.6,2017,2011
2612,-85.0,2017,2011
2614,-84.9,2017,2011
2616,-85.0,2017,2011
2618,-84.7,2017,2011
2620,-84.9,2017,2011
2622,-85.1,2017,2011
2624,-84.6,2017,2011
2626,-85.1,2017,2011
2628,-84.9,2017,2011
2630,-84.7,2017,2011
2632,-85.2,2017,2011
2634,-85.0,2017,2011
2636,-85.2,2017,2011
2638,-84.9,2017,2011
2640,-85.1,2017,2011
2642,-85.0,2017,2011
2644,-85.1,2017,2011
2646,-85.2,2017,2011
2648,-85.0,2017,2011
2650,-84.7,2017,2011
2652,-85.0,2017,2011
2654,-84.8,2017,2011
2656,-84.9,2017,2011
2658,-84.8,2017,2011
2660,-85.0,2017,2011
2662,-84.8,2017,2011
2664,-85.1,2017,2011
2666,-85.2,2017,2011
2668,-85.0,2017,2011
2670,-84.7,2017,2011
2672,-85.1,2017,2011
2674,-85.0,2017,2011
2676,-85.3,2017,2011
2678,-85.1,2017,2011
2680,-85.0,2017,2011
2682,-84.8,2017,2011
2684,-84.8,2017,2011
2686,-85.1,2017,2011
2688,-84.9,2017,2011
2690,-85.4,2017,2011
2692,-85.0,2017,2011
2694,-85.0,2017,2011
2696,-84.5,2017,2011
2698,-85.2,2017,2011
2700,-85.1,2017,2011
2702,-84.8,2017,2011
2704,-84.9,2017,2011
2706,-84.8,2017,2011
2708,-85.0,2017,2011
2710,-85.2,2017,2011
2712,-85.0,2017,2011
2714,-84.8,2017,2011
2716,-84.9,2017,2011
2718,-85.1,2017,2011
2720,-85.0,2017,2011
2722,-85.0,2017,2011
2724,-84.9,2017,2011
2726,-85.3,2017,2011
2728,-85.0,2017,2011
2730,-84.9,2017,2011
2732,-84.8,2017,2011
2734,-84.8,2017,2011
2736,-85.6,2017,2011
2738,-84.8,2017,2011
2740,-85.0,2017,2011
2742,-85.1,2017,2011
2744,-85.2,2017,2011
2746,-85.3,2017,2011
2748,-84.8,2017,2011
2750,-85.1,2017,2011
2752,-85.3,2017,2011
2754,-85.0,2017,2011
2756,-85.3,2017,2011
2758,-85.0,2017,2011
2760,-84.8,2017,2011
2762,-85.0,2017,2011
2764,-85.0,2017,2011
2766,-84.5,2017,2011
2768,-85.4,2017,2011
2770,-84.6,2017,2011
2772,-84.9,2017,2011
2774,-85.3,2017,2011
2776,-85.1,2017,2011
2778,-85.0,2017,2011
2780,-84.9,2017,2011
2782,-85.1,2017,2011
2784,-84.9,2017,2011
2786,-85.0,2017,2011
2788,-85.3,2017,2011
2790,-85.6,2017,2011
2792,-84.9,2017,2011
2794,-84.9,2017,2011
2796,-85.2,2017,2011
2798,-84.7,2017,2011
2800,-85.0,2017,2011
2802,-84.9,2017,2011
2804,-85.0,2017,2011
2806,-84.8,2017,2011
2808,-85.3,2017,2011
2810,-85.0,2017,2011
2812,-84.9,2017,2011
2814,-85.1,2017,2011
2816,-84.9,2017,2011
2818,-85.2,2017,2011
2820,-85.2,2017,2011
2822,-85.0,2017,2011
2824,-85.1,2017,2011
2826,-85.0,2017,2011
2828,-85.5,2017,2011
2830,-85.2,2017,2011
2832,-85.1,2017,2011
2834,-85.1,2017,2011
2836,-85.2,2017,2011
2838,-85.3,2017,2011
2840,-85.2,2017,2011
2842,-85.2,2017,2011
2844,-84.9,2017,2011
2846,-85.4,2017,2011
2848,-85.0,2017,2011
2850,-84.9,2017,2011
2852,-85.0,2017,2011
2854,-85.3,2017,2011
2856,-85.0,2017,2011
2858,-85.0,2017,2011
2860,-84.7,2017,2011
2862,-84.9,2017,2011
2864,-85.2,2017,2011
2866,-84.8,2017,2011
2868,-85.0,2017,2011
2870,-84.7,2017,2011
2872,-85.3,2017,2011
2874,-85.1,2017,2011
2876,-85.4,2017,2011
2878,-85.3,2017,2011
2880,-84.7,2017,2011
2882,-85.1,2017,2011
2884,-85.0,2017,2011
2886,-84.9,2017,2011
2888,-85.3,2017,2011
2890,-84.9,2017,2011
2892,-85.2,2017,2011
2894,-85.2,2017,2011
2896,-84.8,2017,2011
2898,-85.3,2017,2011
2900,-84.9,2017,2011
2902,-85.4,2017,2011
2904,-85.1,2017,2011
2906,-85.2,2017,2011
2908,-84.9,2017,2011
2910,-84.9,2017,2011
2912,-84.6,2017,2011
2914,-85.2,2017,2011
2916,-84.8,2017,2011
2918,-85.2,2017,2011
2920,-84.8,2017,2011
2922,-85.0,2017,2011
2924,-85.3,2017,2011
2926,-84.8,2017,2011
2928,-85.0,2017,2011
2930,-84.7,2017,2011
2932,-84.9,2017,2011
2934,-85.0,2017,2011
2936,-84.8,2017,2011
2938,-85.3,2017,2011
2940,-85.1,2017,2011
2942,-84.9,2017,2011
2944,-84.9,2017,2011
2946,-85.1,2017,2011
2948,-85.0,2017,2011
2950,-85.2,2017,2011
2952,-85.4,2017,2011
2954,-85.3,2017,2011
2956,-84.8,2017,2011
2958,-84.8,2017,2011
2960,-85.1,2017,2011
2962,-85.1,2017,2011
2964,-85.2,2017,2011
2966,-84.8,2017,2011
2968,-85.2,2017,2011
2970,-85.0,2017,2011
2972,-84.8,2017,2011
2974,-85.1,2017,2011
2976,-85.0,2017,2011
2978,-85.1,2017,2011
2980,-84.8,2017,2011
2982,-85.2,2017,2011
2984,-85.5,2017,2011
2986,-84.8,2017,2011
2988,-85.1,2017,2011
2990,-84.9,2017,2011
2992,-84.6,2017,2011
2994,-85.2,2017,2011
2996,-84.9,2017,2011
2998,-84.8,2017,2011
3000,-85.2,2017,2011
3002,-85.3,2017,2011
3004,-85.0,2017,2011
3006,-84.9,2017,2011
3008,-85.3,2017,2011
3010,-84.9,2017,2011
3012,-85.0,2017,2011
3014,-85.3,2017,2011
3016,-84.8,2017,2011
3018,-84.5,2017,2011
3020,-85.4,2017,2011
3022,-85.3,2017,2011
3024,-85.2,2017,2011
3026,-84.9,2017,2011
3028,-85.1,2017,2011
3030,-84.9,2017,2011
3032,-84.7,2017,2011
3034,-85.1,2017,2011
3036,-84.8,2017,2011
3038,-84.9,2017,2011
3040,-85.0,2017,2011
3042,-84.8,2017,2011
3044,-84.8,2017,2011
3046,-85.2,2017,2011
3048,-85.2,2017,2011
3050,-85.2,2017,2011
3052,-85.1,2017,2011
3054,-84.9,2017,2011
3056,-85.1,2017,2011
3058,-84.8,2017,2011
3060,-85.0,2017,2011
3062,-84.9,2017,2011
3064,-84.9,2017,2011
3066,-84.9,2017,2011
3068,-85.4,2017,2011
3070,-84.9,2017,2011
3072,-85.3,2017,2011
3074,-85.2,2017,2011
3076,-85.0,2017,2011
3078,-85.5,2017,2011
3080,-84.9,2017,2011
3082,-84.6,2017,2011
3084,-84.9,2017,2011
3086,-85.3,2017,2011
3088,-84.8,2017,2011
3090,-84.9,2017,2011
3092,-84.9,2017,2011
3094,-84.5,2017,2011
3096,-84.9,2017,2011
3098,-85.2,2017,2011
3100,-84.9,2017,2011
3102,-85.0,2017,2011
3104,-85.1,2017,2011
3106,-85.1,2017,2011
3108,-84.9,2017,2011
3110,-84.8,2017,2011
3112,-85.0,2017,2011
3114,-84.7,2017,2011
3116,-85.1,2017,2011
3118,-85.0,2017,2011
3120,-84.7,2017,2011
3122,-85.1,2017,2011
3124,-84.4,2017,2011
3126,-85.3,2017,2011
3128,-85.3,2017,2011
3130,-85.0,2017,2011
3132,-84.7,2017,2011
3134,-85.1,2017,2011
3136,-85.1,2017,2011
3138,-85.0,2017,2011
3140,-84.9,2017,2011
3142,-84.9,2017,2011
3144,-85.1,2017,2011
3146,-85.2,2017,2011
3148,-84.5,2017,2011
3150,-85.5,2017,2011
3152,-84.9,2017,2011
3154,-85.0,2017,2011
3156,-85.3,2017,2011
3158,-84.9,2017,2011
3160,-84.9,2017,2011
3162,-84.8,2017,2011
3164,-85.4,2017,2011
3166,-85.1,2017,2011
3168,-84.7,2017,2011
3170,-85.1,2017,2011
3172,-84.8,2017,2011
3174,-84.8,2017,2011
3176,-85.1,2017,2011
3178,-85.1,2017,2011
3180,-85.2,2017,2011
3182,-84.8,2017,2011
3184,-84.6,2017,2011
3186,-84.7,2017,2011
3188,-85.1,2017,2011
3190,-85.1,2017,2011
3192,-84.8,2017,2011
3194,-85.1,2017,2011
3196,-85.1,2017,2011
3198,-85.2,2017,2011
3200,-85.5,2017,2011
3202,-84.9,2017,2011
3204,-85.0,2017,2011
3206,-85.0,2017,2011
3208,-84.8,2017,2011
3210,-84.7,2017,2011
3212,-84.8,2017,2011
3214,-85.1,2017,2011
3216,-85.0,2017,2011
3218,-85.1,2017,2011
3220,-85.5,2017,2011
3222,-84.8,2017,2011
3224,-84.9,2017,2011
3226,-84.9,2017,2011
3228,-85.0,2017,2011
3230,-85.2,2017,2011
3232,-85.0,2017,2011
3234,-84.9,2017,2011
3236,-84.7,2017,2011
3238,-85.2,2017,2011
3240,-85.0,2017,2011
3242,-85.1,2017,2011
3244,-84.7,2017,2011
3246,-85.2,2017,2011
3248,-85.0,2017,2011
3250,-84.7,2017,2011
3252,-85.0,2017,2011
3254,-85.3,2017,2011
3256,-84.9,2017,2011
3258,-85.4,2017,2011
3260,-85.0,2017,2011
3262,-85.0,2017,2011
3264,-85.2,2017,2011
3266,-84.9,2017,2011
3268,-85.0,2017,2011
3270,-85.5,2017,2011
3272,-85.0,2017,2011
3274,-85.0,2017,2011
3276,-85.0,2017,2011
3278,-84.7,2017,2011
3280,-84.7,2017,2011
3282,-84.7,2017,2011
3284,-84.9,2017,2011
3286,-85.3,2017,2011
3288,-84.8,2017,2011
3290,-85.3,2017,2011
3292,-84.8,2017,2011
3294,-85.1,2017,2011
3296,-85.1,2017,2011
3298,-85.2,2017,2011
3300,-84.9,2017,2011
3302,-85.0,2017,2011
3304,-84.9,2017,2011
3306,-85.0,2017,2011
3308,-84.8,2017,2011
3310,-85.1,2017,2011
3312,-84.8,2017,2011
3314,-84.7,2017,2011
3316,-85.3,2017,2011
3318,-84.8,2017,2011
3320,-84.9,2017,2011
3322,-84.9,2017,2011
3324,-85.3,2017,2011
3326,-84.6,2017,2011
3328,-85.1,2017,2011
3330,-84.8,2017,2011
3332,-84.8,2017,2011
3334,-84.8,2017,2011
3336,-85.2,2017,2011
3338,-84.8,2017,2011
3340,-85.1,2017,2011
3342,-85.4,2017,2011
3344,-84.7,2017,2011
3346,-85.0,2017,2011
3348,-84.9,2017,2011
3350,-84.9,2017,2011
3352,-85.2,2017,2011
3354,-85.1,2017,2011
3356,-84.9,2017,2011
3358,-84.8,2017,2011
3360,-84.9,2017,2011
3362,-84.8,2017,2011
3364,-84.9,2017,2011
3366,-85.1,2017,2011
3368,-85.1,2017,2011
3370,-85.2,2017,2011
3372,-85.0,2017,2011
3374,-85.1,2017,2011
3376,-84.9,2017,2011
3378,-85.0,2017,2011
3380,-84.8,2017,2011
3382,-85.0,2017,2011
3384,-84.9,2017,2011
3386,-84.8,2017,2011
3388,-84.9,2017,2011
3390,-85.0,2017,2011
3392,-85.1,2017,2011
3394,-85.2,2017,2011
3396,-85.5,2017,2011
3398,-85.0,2017,2011
3400,-85.1,2017,2011
3402,-85.1,2017,2011
3404,-85.0,2017,2011
3406,-85.2,2017,2011
3408,-85.0,2017,2011
3410,-84.9,2017,2011
3412,-85.4,2017,2011
3414,-84.7,2017,2011
3416,-85.0,2017,2011
3418,-85.0,2017,2011
3420,-85.2,2017,2011
3422,-85.0,2017,2011
3424,-85.3,2017,2011
3426,-85.1,2017,2011
3428,-85.1,2017,2011
3430,-85.0,2017,2011
3432,-84.6,2017,2011
3434,-85.0,2017,2011
3436,-84.9,2017,2011
3438,-85.0,2017,2011
3440,-84.7,2017,2011
3442,-85.3,2017,2011
3444,-85.2,2017,2011
3446,-85.3,2017,2011
3448,-85.0,2017,2011
3450,-84.9,2017,2011
3452,-85.2,2017,2011
3454,-85.1,2017,2011
3456,-84.7,2017,2011
3458,-85.0,2017,2011
3460,-85.2,2017,2011
3462,-84.7,2017,2011
3464,-84.9,2017,2011
3466,-84.9,2017,2011
3468,-85.0,2017,2011
3470,-85.1,2017,2011
3472,-84.8,2017,2011
3474,-84.8,2017,2011
3476,-84.9,2017,2011
3478,-84.9,2017,2011
3480,-84.9,2017,2011
3482,-85.1,2017,2011
3484,-85.0,2017,2011
3486,-84.9,2017,2011
3488,-85.0,2017,2011
3490,-84.9,2017,2011
3492,-85.2,2017,2011
3494,-84.9,2017,2011
3496,-84.9,2017,2011
3498,-84.8,2017,2011
3500,-84.9,2017,2011
3502,-84.8,2017,2011
3504,-85.1,2017,2011
3506,-84.7,2017,2011
3508,-85.2,2017,2011
3510,-85.5,2017,2011
3512,-85.2,2017,2011
3514,-84.9,2017,2011
3516,-84.9,2017,2011
3518,-85.1,2017,2011
3520,-85.1,2017,2011
3522,-84.9,2017,2011
3524,-85.1,2017,2011
3526,-85.0,2017,2011
3528,-84.9,2017,2011
3530,-85.0,2017,2011
3532,-84.9,2017,2011
3534,-85.0,2017,2011
3536,-85.0,2017,2011
3538,-85.3,2017,2011
3540,-85.0,2017,2011
3542,-85.0,2017,2011
3544,-84.9,2017,2011
3546,-84.7,2017,2011
3548,-85.2,2017,2011
3550,-85.0,2017,2011
3552,-85.4,2017,2011
3554,-84.7,2017,2011
3556,-85.1,2017,2011
3558,-84.9,2017,2011
3560,-84.7,2017,2011
3562,-85.2,2017,2011
3564,-85.1,2017,2011
3566,-84.8,2017,2011
3568,-85.0,2017,2011
3570,-85.5,2017,2011
3572,-84.9,2017,2011
3574,-85.4,2017,2011
3576,-85.3,2017,2011
3578,-84.7,2017,2011
3580,-85.2,2017,2011
3582,-85.0,2017,2011
3584,-84.9,2017,2011
3586,-85.1,2017,2011
3588,-84.9,2017,2011
3590,-84.9,2017,2011
3592,-85.2,2017,2011
3594,-84.9,2017,2011
3596,-85.3,2017,2011
3598,-85.2,2017,2011
3600,-84.6,2017,2011
3602,-85.2,2017,2011
3604,-85.2,2017,2011
3606,-84.9,2017,2011
3608,-84.8,2017,2011
3610,-85.3,2017,2011
3612,-85.1,2017,2011
3614,-84.4,2017,2011
3616,-85.3,2017,2011
3618,-85.2,2017,2011
3620,-85.2,2017,2011
3622,-85.0,2017,2011
3624,-84.8,2017,2011
3626,-85.0,2017,2011
3628,-85.1,2017,2011
3630,-85.0,2017,2011
3632,-85.4,2017,2011
3634,-84.8,2017,2011
3636,-85.2,2017,2011
3638,-85.1,2017,2011
3640,-85.3,2017,2011
3642,-85.3,2017,2011
3644,-84.8,2017,2011
3646,-85.0,2017,2011
3648,-85.0,2017,2011
3650,-84.9,2017,2011
3652,-85.0,2017,2011
3654,-84.9,2017,2011
3656,-85.3,2017,2011
3658,-85.1,2017,2011
3660,-85.0,2017,2011
3662,-85.0,2017,2011
3664,-85.2,2017,2011
3666,-85.1,2017,2011
3668,-85.2,2017,2011
3670,-85.0,2017,2011
3672,-84.9,2017,2011
3674,-85.0,2017,2011
3676,-85.1,2017,2011
3678,-85.6,2017,2011
3680,-85.1,2017,2011
3682,-84.8,2017,2011
3684,-84.9,2017,2011
3686,-85.1,2017,2011
3688,-85.1,2017,2011
3690,-85.0,2017,2011
3692,-84.8,2017,2011
3694,-85.1,2017,2011
3696,-84.5,2017,2011
3698,-85.2,2017,2011
3700,-85.2,2017,2011
3702,-84.5,2017,2011
3704,-85.1,2017,2011
3706,-84.8,2017,2011
3708,-85.0,2017,2011
3710,-84.8,2017,2011
3712,-84.8,2017,2011
3714,-85.1,2017,2011
3716,-85.0,2017,2011
3718,-84.7,2017,2011
3720,-84.9,2017,2011
3722,-85.0,2017,2011
3724,-85.0,2017,2011
3726,-85.1,2017,2011
3728,-84.9,2017,2011
3730,-85.2,2017,2011
3732,-84.5,2017,2011
3734,-85.0,2017,2011
3736,-84.7,2017,2011
3738,-84.8,2017,2011
3740,-85.1,2017,2011
3742,-85.0,2017,2011
3744,-84.6,2017,2011
3746,-84.9,2017,2011
3748,-85.1,2017,2011
3750,-84.9,2017,2011
3752,-85.4,2017,2011
3754,-84.8,2017,2011
3756,-85.0,2017,2011
3758,-85.3,2017,2011
3760,-84.6,2017,2011
3762,-85.0,2017,2011
3764,-84.8,2017,2011
3766,-85.1,2017,2011
3768,-84.8,2017,2011
3770,-85.1,2017,2011
3772,-84.8,2017,2011
3774,-84.9,2017,2011
3776,-84.8,2017,2011
3778,-85.3,2017,2011
3780,-85.4,2017,2011
3782,-85.0,2017,2011
3784,-84.9,2017,2011
3786,-85.0,2017,2011
3788,-84.9,2017,2011
3790,-84.8,2017,2011
3792,-84.9,2017,2011
3794,-85.0,2017,2011
3796,-85.4,2017,2011
3798,-85.3,2017,2011
3800,-84.9,2017,2011
3802,-85.0,2017,2011
3804,-85.0,2017,2011
3806,-84.9,2017,2011
3808,-85.1,2017,2011
3810,-85.2,2017,2011
3812,-84.7,2017,2011
3814,-85.0,2017,2011
3816,-84.5,2017,2011
3818,-84.9,2017,2011
3820,-85.2,2017,2011
3822,-84.9,2017,2011
3824,-84.7,2017,2011
3826,-85.0,2017,2011
3828,-85.3,2017,2011
3830,-85.2,2017,2011
3832,-84.8,2017,2011
3834,-85.1,2017,2011
3836,-85.0,2017,2011
3838,-85.4,2017,2011
3840,-85.0,2017,2011
3842,-84.9,2017,2011
3844,-85.2,2017,2011
3846,-84.6,2017,2011
3848,-85.3,2017,2011
3850,-84.9,2017,2011
3852,-85.5,2017,2011
3854,-85.0,2017,2011
3856,-84.6,2017,2011
3858,-85.3,2017,2011
3860,-84.9,2017,2011
3862,-85.3,2017,2011
3864,-84.9,2017,2011
3866,-85.3,2017,2011
3868,-85.2,2017,2011
3870,-85.1,2017,2011
3872,-85.1,2017,2011
3874,-85.1,2017,2011
3876,-85.2,2017,2011
3878,-85.2,2017,2011
3880,-85.2,2017,2011
3882,-85.0,2017,2011
3884,-85.1,2017,2011
3886,-84.9,2017,2011
3888,-85.0,2017,2011
3890,-85.2,2017,2011
3892,-85.0,2017,2011
3894,-84.9,2017,2011
3896,-85.4,2017,2011
3898,-84.9,2017,2011
3900,-85.0,2017,2011
3902,-84.7,2017,2011
3904,-85.0,2017,2011
3906,-85.4,2017,2011
3908,-84.9,2017,2011
3910,-85.1,2017,2011
3912,-84.8,2017,2011
3914,-85.0,2017,2011
3916,-85.1,2017,2011
3918,-85.0,2017,2011
3920,-85.0,2017,2011
3922,-85.3,2017,2011
3924,-84.9,2017,2011
3926,-84.8,2017,2011
3928,-84.9,2017,2011
3930,-85.2,2017,2011
3932,-85.1,2017,2011
3934,-85.1,2017,2011
3936,-84.8,2017,2011
3938,-85.0,2017,2011
3940,-85.1,2017,2011
3942,-85.2,2017,2011
3944,-84.7,2017,2011
3946,-84.9,2017,2011
3948,-85.0,2017,2011
3950,-84.9,2017,2011
3952,-85.0,2017,2011
3954,-85.2,2017,2011
3956,-85.0,2017,2011
3958,-85.3,2017,2011
3960,-85.0,2017,2011
3962,-85.2,2017,2011
3964,-84.7,2017,2011
3966,-84.8,2017,2011
3968,-84.6,2017,2011
3970,-85.0,2017,2011
3972,-85.0,2017,2011
3974,-85.1,2017,2011
3976,-85.2,2017,2011
3978,-85.1,2017,2011
3980,-85.3,2017,2011
3982,-85.2,2017,2011
3984,-84.7,2017,2011
3986,-85.0,2017,2011
3988,-85.0,2017,2011
3990,-84.6,2017,2011
3992,-85.3,2017,2011
3994,-85.0,2017,2011
3996,-84.9,2017,2011
3998,-85.2,2017,2011
4000,-84.9,2017,2011
4002,-84.9,2017,2011
4004,-85.3,2017,2011
4006,-85.2,2017,2011
4008,-84.8,2017,2011
4010,-85.2,2017,2011
4012,-85.1,2017,2011
4014,-85.4,2017,2011
4016,-84.9,2017,2011
4018,-85.1,2017,2011
4020,-85.1,2017,2011
4022,-84.9,2017,2011
4024,-85.1,2017,2011
4026,-84.8,2017,2011
4028,-85.0,2017,2011
4030,-84.8,2017,2011
4032,-85.1,2017,2011
4034,-85.2,2017,2011
4036,-84.9,2017,2011
4038,-84.6,2017,2011
4040,-84.9,2017,2011
4042,-85.0,2017,2011
4044,-85.5,2017,2011
4046,-85.0,2017,2011
4048,-84.8,2017,2011
4050,-85.2,2017,2011
4052,-85.3,2017,2011
4054,-85.0,2017,2011
4056,-84.9,2017,2011
4058,-85.4,2017,2011
